NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_DISTRITO;CO_DISTRITO;NO_SUBDISTRITO;CO_SUBDISTRITO;NO_ENTIDADE;CO_ENTIDADE;CO_REDE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_PODER_PUBLICO_PARCERIA;TP_PODER_PUBLICO_PARCERIA;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AI_1;QT_MAT_FUND_AI_2;QT_MAT_FUND_AI_3;QT_MAT_FUND_AI_4;QT_MAT_FUND_AI_5;QT_MAT_FUND_AF;QT_MAT_FUND_AF_6;QT_MAT_FUND_AF_7;QT_MAT_FUND_AF_8;QT_MAT_FUND_AF_9;QT_MAT_MED;QT_MAT_MED_1;QT_MAT_MED_2;QT_MAT_MED_3;QT_MAT_MED_4;QT_MAT_MED_NS;QT_MAT_MED_PROP;QT_MAT_MED_PROP_1;QT_MAT_MED_PROP_2;QT_MAT_MED_PROP_3;QT_MAT_MED_PROP_4;QT_MAT_MED_PROP_NS;QT_MAT_MED_IFTP_CT;QT_MAT_MED_IFTP_CT_MT;QT_MAT_MED_IFTP_CT_OTME;QT_MAT_MED_IFTP_CT_OE;QT_MAT_MED_IFTP_CT_1;QT_MAT_MED_IFTP_CT_2;QT_MAT_MED_IFTP_CT_3;QT_MAT_MED_IFTP_CT_4;QT_MAT_MED_IFTP_CT_NS;QT_MAT_MED_IFTP_QP;QT_MAT_MED_IFTP_QP_MT;QT_MAT_MED_IFTP_QP_OTME;QT_MAT_MED_IFTP_QP_OE;QT_MAT_MED_IFTP_QP_1;QT_MAT_MED_IFTP_QP_2;QT_MAT_MED_IFTP_QP_3;QT_MAT_MED_IFTP_QP_4;QT_MAT_MED_IFTP_QP_NS;QT_MAT_MED_NM;QT_MAT_MED_NM_1;QT_MAT_MED_NM_2;QT_MAT_MED_NM_3;QT_MAT_MED_NM_4;QT_MAT_MED_IFA;QT_MAT_MED_IFA_LING;QT_MAT_MED_IFA_LING_MT;QT_MAT_MED_IFA_LING_OTME;QT_MAT_MED_IFA_LING_OE;QT_MAT_MED_IFA_MATE;QT_MAT_MED_IFA_MATE_MT;QT_MAT_MED_IFA_MATE_OTME;QT_MAT_MED_IFA_MATE_OE;QT_MAT_MED_IFA_CIENC;QT_MAT_MED_IFA_CIENC_MT;QT_MAT_MED_IFA_CIENC_OTME;QT_MAT_MED_IFA_CIENC_OE;QT_MAT_MED_IFA_HUMA;QT_MAT_MED_IFA_HUMA_MT;QT_MAT_MED_IFA_HUMA_OTME;QT_MAT_MED_IFA_HUMA_OE;QT_MAT_PROF;QT_MAT_PROF_TEC;QT_MAT_PROF_TEC_CONC;QT_MAT_PROF_TEC_SUBS;QT_MAT_PROF_TEC_IFTP_CT;QT_MAT_PROF_NAO_TEC;QT_MAT_PROF_IFTP_QP;QT_MAT_PROF_FIC_CONC;QT_MAT_EJA;QT_MAT_EJA_FUND;QT_MAT_EJA_FUND_NPROF;QT_MAT_EJA_FUND_AI;QT_MAT_EJA_FUND_AF;QT_MAT_EJA_FUND_FIC;QT_MAT_EJA_MED;QT_MAT_EJA_MED_NPROF;QT_MAT_EJA_MED_FIC;QT_MAT_EJA_MED_TEC;QT_MAT_ESP;QT_MAT_ESP_INF;QT_MAT_ESP_INF_CRE;QT_MAT_ESP_INF_PRE;QT_MAT_ESP_FUND;QT_MAT_ESP_FUND_AI;QT_MAT_ESP_FUND_AF;QT_MAT_ESP_MED;QT_MAT_ESP_PROF;QT_MAT_ESP_PROF_TEC;QT_MAT_ESP_EJA;QT_MAT_ESP_EJA_FUND;QT_MAT_ESP_EJA_MED;QT_MAT_ESP_CC;QT_MAT_ESP_CC_INF;QT_MAT_ESP_CC_INF_CRE;QT_MAT_ESP_CC_INF_PRE;QT_MAT_ESP_CC_FUND;QT_MAT_ESP_CC_FUND_AI;QT_MAT_ESP_CC_FUND_AF;QT_MAT_ESP_CC_MED;QT_MAT_ESP_CC_PROF;QT_MAT_ESP_CC_PROF_TEC;QT_MAT_ESP_CC_EJA;QT_MAT_ESP_CC_EJA_FUND;QT_MAT_ESP_CC_EJA_MED;QT_MAT_ESP_CE;QT_MAT_ESP_CE_INF;QT_MAT_ESP_CE_INF_CRE;QT_MAT_ESP_CE_INF_PRE;QT_MAT_ESP_CE_FUND;QT_MAT_ESP_CE_FUND_AI;QT_MAT_ESP_CE_FUND_AF;QT_MAT_ESP_CE_MED;QT_MAT_ESP_CE_PROF;QT_MAT_ESP_CE_PROF_TEC;QT_MAT_ESP_CE_EJA;QT_MAT_ESP_CE_EJA_FUND;QT_MAT_ESP_CE_EJA_MED;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_ND;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_MAT_BAS_0_3;QT_MAT_BAS_4_5;QT_MAT_BAS_6_10;QT_MAT_BAS_11_14;QT_MAT_BAS_15_17;QT_MAT_BAS_18_MAIS;QT_MAT_BAS_0_3_REF_31_03;QT_MAT_BAS_4_5_REF_31_03;QT_MAT_BAS_6_10_REF_31_03;QT_MAT_BAS_11_14_REF_31_03;QT_MAT_BAS_15_17_REF_31_03;QT_MAT_BAS_18_MAIS_REF_31_03;QT_MAT_BAS_D;QT_MAT_BAS_DM;QT_MAT_BAS_DV;QT_MAT_BAS_N;QT_MAT_BAS_EAD;QT_MAT_INF_CRE_D;QT_MAT_INF_CRE_DM;QT_MAT_INF_CRE_DV;QT_MAT_INF_CRE_N;QT_MAT_INF_PRE_D;QT_MAT_INF_PRE_DM;QT_MAT_INF_PRE_DV;QT_MAT_INF_PRE_N;QT_MAT_FUND_D;QT_MAT_FUND_DM;QT_MAT_FUND_DV;QT_MAT_FUND_N;QT_MAT_FUND_AI_D;QT_MAT_FUND_AI_DM;QT_MAT_FUND_AI_DV;QT_MAT_FUND_AI_N;QT_MAT_FUND_AF_D;QT_MAT_FUND_AF_DM;QT_MAT_FUND_AF_DV;QT_MAT_FUND_AF_N;QT_MAT_MED_D;QT_MAT_MED_DM;QT_MAT_MED_DV;QT_MAT_MED_N;QT_MAT_MED_EAD;QT_MAT_PROF_D;QT_MAT_PROF_DM;QT_MAT_PROF_DV;QT_MAT_PROF_N;QT_MAT_PROF_EAD;QT_MAT_PROF_TEC_D;QT_MAT_PROF_TEC_DM;QT_MAT_PROF_TEC_DV;QT_MAT_PROF_TEC_N;QT_MAT_PROF_TEC_EAD;QT_MAT_EJA_D;QT_MAT_EJA_DM;QT_MAT_EJA_DV;QT_MAT_EJA_N;QT_MAT_EJA_EAD;QT_MAT_EJA_FUND_D;QT_MAT_EJA_FUND_DM;QT_MAT_EJA_FUND_DV;QT_MAT_EJA_FUND_N;QT_MAT_EJA_FUND_EAD;QT_MAT_EJA_MED_D;QT_MAT_EJA_MED_DM;QT_MAT_EJA_MED_DV;QT_MAT_EJA_MED_N;QT_MAT_EJA_MED_EAD;QT_MAT_ESP_D;QT_MAT_ESP_DM;QT_MAT_ESP_DV;QT_MAT_ESP_N;QT_MAT_ESP_EAD;QT_MAT_ESP_CC_D;QT_MAT_ESP_CC_DM;QT_MAT_ESP_CC_DV;QT_MAT_ESP_CC_N;QT_MAT_ESP_CC_EAD;QT_MAT_ESP_CE_D;QT_MAT_ESP_CE_DM;QT_MAT_ESP_CE_DV;QT_MAT_ESP_CE_N;QT_MAT_ESP_CE_EAD;QT_MAT_BAS_INT;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_INF_PRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_MAT_MED_INT;QT_MAT_PROF_INT;QT_MAT_PROF_TEC_INT;QT_MAT_EJA_INT;QT_MAT_EJA_FUND_INT;QT_MAT_EJA_MED_INT;QT_MAT_ESP_INT;QT_MAT_ESP_CC_INT;QT_MAT_ESP_CE_INT;QT_MAT_BAS_LIBRAS;QT_MAT_ZR_URB;QT_MAT_ZR_RUR;QT_MAT_ZR_NA;QT_TRANSP_PUBLICO;QT_TRANSP_RESP_EST;QT_TRANSP_RESP_MUN
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CARROSSEL - NEI;35445368;2;4;2;1;0;1;1;182;182;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;99;25;71;9;77;0;0;164;18;0;0;0;0;182;0;0;0;0;0;182;37;145;0;0;182;37;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;95;95;95;0;0;0;0;0;0;0;0;0;0;1;1;0;0;180;2;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;JAYME JOAO OLCESE UNIDADE MUNICIPAL DE ENSINO;35456385;1;3;;1;0;0;;249;0;0;0;249;249;65;29;58;57;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;19;19;0;0;0;0;0;0;0;19;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;127;34;88;10;116;0;1;0;0;237;12;0;0;0;0;244;5;0;0;249;0;249;0;0;0;0;0;0;0;0;0;0;249;0;249;0;249;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;0;19;0;19;0;0;0;0;0;0;0;249;0;0;0;249;249;0;0;0;0;0;0;0;19;19;0;0;247;2;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CARROSSEL NUCLEO DE EDUCACAO INFANTIL;35460795;2;4;1;1;0;1;1;231;231;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;115;51;94;7;79;0;0;218;13;0;0;0;0;231;0;0;0;0;0;231;49;182;0;0;231;49;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;156;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;3;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;APARECIDA CARLOS ANTONIO VIDAL;35462664;1;2;;1;0;0;;425;0;0;0;425;425;75;71;88;88;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;36;36;0;0;0;0;0;0;0;36;0;0;0;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;206;51;197;18;159;0;0;0;0;398;27;0;0;0;0;416;9;0;0;425;219;206;0;0;0;0;0;0;0;0;0;0;425;219;206;0;425;219;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;21;15;0;0;36;21;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;1;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA DO ROSARIO LOPES FRANCO PROFESSORA UME;35466414;1;3;;1;0;0;;453;0;0;0;453;453;71;72;86;114;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;41;41;0;0;0;0;0;0;0;41;0;0;0;41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;231;53;204;16;180;0;0;0;0;409;44;0;0;0;0;431;22;0;0;453;215;238;0;0;0;0;0;0;0;0;0;0;453;215;238;0;453;215;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;18;23;0;0;41;18;23;0;0;0;0;0;0;0;32;0;0;0;32;32;0;0;0;0;0;0;0;32;32;0;0;449;4;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARTA JOSETE RAMOS IMPALEA PROFA CEU UNIDADE I;35468514;1;3;;1;0;0;;115;115;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;62;10;56;4;45;0;0;108;7;0;0;0;0;115;0;0;0;0;0;115;10;105;0;0;115;10;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;2;0;0;0;0;0;0;0;83;83;83;0;0;0;0;0;0;0;0;0;0;2;2;0;0;108;7;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;PARQUE DOS SONHOS 9A;35474859;1;2;;1;0;0;;536;0;0;0;536;259;23;53;59;58;66;277;74;64;78;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;10;6;0;0;0;0;0;0;16;0;0;0;16;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;263;66;214;24;231;0;1;0;0;247;275;14;0;0;0;257;274;5;0;536;536;0;0;0;0;0;0;0;0;0;0;0;536;536;0;0;259;259;0;0;277;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;16;16;0;0;0;0;0;0;0;0;536;0;0;0;536;259;277;0;0;0;0;0;0;16;16;0;0;534;2;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;WALDOMIRO MARIANI PROFESSOR;35474873;1;2;;1;0;0;;625;0;0;0;252;0;0;0;0;0;0;252;65;55;60;72;336;136;91;109;0;0;266;136;59;71;0;0;70;70;0;0;0;32;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;130;0;0;130;130;0;0;98;98;0;0;0;0;0;0;70;70;0;0;0;0;0;0;37;0;0;0;0;0;37;37;0;0;30;0;0;0;13;0;13;15;2;2;2;0;2;30;0;0;0;13;0;13;15;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;319;306;95;274;10;241;3;2;0;0;1;215;340;69;0;0;1;227;346;51;549;369;180;76;0;0;0;0;0;0;0;0;0;252;72;180;0;0;0;0;0;252;72;180;0;297;297;0;39;0;70;70;0;0;0;70;70;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;37;0;28;20;8;2;0;28;20;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;618;7;0;1;1;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ANA LUIZA VICTOR DO COUTO UNIDADE MUNICIPAL DE ENSINO;35480678;1;3;;1;0;0;;131;131;64;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;65;75;38;4;14;0;0;60;65;6;0;0;0;64;67;0;0;0;0;131;41;90;0;0;64;17;47;0;67;24;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;5;2;3;0;0;0;0;0;0;0;55;55;22;33;0;0;0;0;0;0;0;0;0;1;1;0;0;131;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;BALAO MAGICO CENTRO DE EDUCACAO;35499894;2;4;1;1;0;1;1;50;50;44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;30;6;30;0;14;0;0;40;10;0;0;0;0;44;6;0;0;0;0;50;29;21;0;0;44;29;15;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;3;1;2;0;0;0;0;0;0;0;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESCOLA DE EDUCACAO INFANTIL UNIVERSO COLORIDO;35577182;2;4;1;1;0;0;;25;25;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17;3;16;1;5;0;0;0;24;1;0;0;0;0;25;0;0;0;0;25;15;10;0;0;0;0;0;0;25;15;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESCOLA UNIVERSO COLORIDO PREMIUM;35585099;2;4;1;1;0;0;;107;0;0;0;107;91;21;21;13;18;18;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;7;2;0;0;0;0;0;0;9;0;0;0;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;51;12;59;2;28;6;0;0;0;92;15;0;0;0;0;93;14;0;0;107;46;61;0;0;0;0;0;0;0;0;0;0;107;46;61;0;91;46;45;0;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;7;0;0;9;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;5;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;IFSP - CAMPUS CUBATAO;35923242;1;1;;1;0;0;;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;118;114;118;106;0;0;0;0;0;0;0;456;456;0;0;118;114;118;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;603;553;26;71;0;50;0;0;50;0;0;0;0;0;50;0;50;0;31;0;0;0;0;0;0;23;31;28;3;0;3;31;0;0;0;0;0;0;23;31;28;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;284;319;123;297;15;165;3;0;0;0;0;3;337;263;0;0;0;9;356;238;456;162;294;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;162;294;0;0;456;162;294;147;0;456;162;294;97;0;0;0;0;50;0;0;0;0;0;0;0;0;0;50;0;23;9;14;8;0;23;9;14;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592;11;0;0;0;0
